ExperimentName,Site,NDARGUID,Version,Overall_RT,Overall_ACC,HappyBlocks_RT,HappyBlocks_ACC,FearBlocks_RT,FearBlocks_ACC,NeutBlocks_RT,NeutBlocks_ACC,PlaceBlocks_RT,PlaceBlocks_ACC,Overall0back_RT,Overall0back_ACC,Happy0back_RT,Happy0back_ACC,Fear0back_RT,Fear0back_ACC,Neut0back_RT,Neut0back_ACC,Place0back_RT,Place0back_ACC,Overall2back_RT,Overall2back_ACC,Happy2back_RT,Happy2back_ACC,Fear2back_RT,Fear2back_ACC,Neut2back_RT,Neut2back_ACC,Place2back_RT,Place2back_ACC,run1Overall_RT,run1Overall_ACC,run1HappyBlocks_RT,run1HappyBlocks_ACC,run1FearBlocks_RT,run1FearBlocks_ACC,run1NeutBlocks_RT,run1NeutBlocks_ACC,run1PlaceBlocks_RT,run1PlaceBlocks_ACC,run1Happy0back_RT,run1Happy0back_ACC,run1Fear0back_RT,run1Fear0back_ACC,run1Neut0back_RT,run1Neut0back_ACC,run1Place0back_RT,run1Place0back_ACC,run1Happy2back_RT,run1Happy2back_ACC,run1Fear2back_RT,run1Fear2back_ACC,run1Neut2back_RT,run1Neut2back_ACC,run1Place2back_RT,run1Place2back_ACC,run2Overall_RT,run2Overall_ACC,run2HappyBlocks_RT,run2HappyBlocks_ACC,run2FearBlocks_RT,run2FearBlocks_ACC,run2NeutBlocks_RT,run2NeutBlocks_ACC,run2PlaceBlocks_RT,run2PlaceBlocks_ACC,run2Happy0back_RT,run2Happy0back_ACC,run2Fear0back_RT,run2Fear0back_ACC,run2Neut0back_RT,run2Neut0back_ACC,run2Place0back_RT,run2Place0back_ACC,run2Happy2back_RT,run2Happy2back_ACC,run2Fear2back_RT,run2Fear2back_ACC,run2Neut2back_RT,run2Neut2back_ACC,run2Place2back_RT,run2Place2back_ACC,Nonlure_ACC,Lure_ACC,Target_ACC,HappyTargetHR,HappyLureFA,HappyNonlureFA,FearTargetHR,FearLureFA,FearNonlureFA,NeutTargetHR,NeutLureFA,NeutNonlureFA,PlaceTargetHR,PlaceLureFA,PlaceNonlureFA,
Emo_Nback_Behavioral_20161208,UTAH,PL13NA8X,3.000,954.699,0.912,888.333,0.900,959.289,0.950,957.568,0.925,1014.943,0.875,785.893,0.938,815.300,1.000,748.778,0.900,736.684,0.950,842.278,0.900,1133.014,0.887,979.625,0.800,1148.750,1.000,1190.722,0.900,1197.765,0.850,1003.957,0.875,904.278,0.900,1042.579,0.950,946.333,0.900,1143.800,0.750,766.200,1.000,813.556,0.900,773.333,0.900,986.750,0.800,1076.875,0.800,1248.700,1.000,1119.333,0.900,1323.286,0.700,909.329,0.950,872.389,0.900,876.000,0.950,968.211,0.950,918.300,1.000,864.400,1.000,684.000,0.900,703.700,1.000,726.700,1.000,882.375,0.800,1048.800,1.000,1262.111,0.900,1109.900,1.000,0.935,0.812,0.875,0.750,0.900,0.955,0.875,0.900,1.000,1.000,0.900,0.909,0.875,0.900,0.864,
Emo_Nback_20160913,UTAH,RLP5AH5E,2.000,1079.167,0.713,1200.556,0.675,925.906,0.800,1069.767,0.750,1155.520,0.625,994.086,0.725,1132.357,0.700,852.000,0.900,1100.375,0.800,886.200,0.500,1167.286,0.700,1274.000,0.650,1020.929,0.700,1034.786,0.700,1335.067,0.750,1113.831,0.812,1177.947,0.950,1011.647,0.850,1056.000,0.800,1224.923,0.650,1049.300,1.000,1045.750,0.800,974.222,0.900,1165.500,0.600,1320.889,0.900,981.333,0.900,1161.143,0.700,1275.857,0.700,1033.184,0.613,1254.250,0.400,828.733,0.750,1085.500,0.700,1080.333,0.600,1340.000,0.400,697.000,1.000,1262.571,0.700,467.250,0.400,1168.500,0.400,1092.200,0.500,908.429,0.700,1386.875,0.800,0.739,0.719,0.625,0.625,0.500,0.773,0.500,0.900,0.864,0.625,0.800,0.773,0.750,0.500,0.636,
Emo_Nback_20160913,UTAH,TAN0M8LG,4.000,950.398,0.831,936.303,0.825,894.200,0.875,938.697,0.825,1038.469,0.800,890.750,0.800,896.778,0.900,816.933,0.750,844.786,0.700,987.353,0.850,1005.725,0.863,983.733,0.750,952.150,1.000,1007.895,0.950,1096.400,0.750,1000.288,0.825,1168.286,0.700,814.421,0.950,977.778,0.900,1105.933,0.750,1137.000,0.800,766.000,0.900,828.500,0.800,1064.500,0.800,1210.000,0.600,858.000,1.000,1097.200,1.000,1153.286,0.700,901.254,0.838,765.368,0.950,988.938,0.800,891.800,0.750,978.941,0.850,704.600,1.000,893.333,0.600,866.500,0.600,918.778,0.900,832.889,0.900,1046.300,1.000,908.667,0.900,1046.625,0.800,0.957,0.812,0.625,0.750,0.700,0.909,0.625,0.900,0.955,0.625,0.800,0.909,0.500,0.900,0.864,
Emo_Nback_20160913,UTAH,TDJD7JZ2,4.000,1011.718,0.731,1053.133,0.750,955.667,0.825,963.100,0.750,1097.792,0.600,951.983,0.725,981.812,0.800,977.667,0.900,760.417,0.600,1065.250,0.600,1070.441,0.738,1134.643,0.700,929.267,0.750,1098.222,0.900,1130.333,0.600,1035.210,0.775,1068.929,0.700,946.882,0.850,949.118,0.850,1213.286,0.700,970.143,0.700,911.222,0.900,769.286,0.700,1204.125,0.800,1167.714,0.700,987.000,0.800,1075.000,1.000,1225.500,0.600,985.236,0.688,1039.312,0.800,965.000,0.800,981.385,0.650,936.100,0.500,990.889,0.900,1044.111,0.900,748.000,0.500,787.500,0.400,1101.571,0.700,863.286,0.700,1127.250,0.800,1035.167,0.600,0.783,0.438,0.781,0.750,0.500,0.864,0.875,0.400,1.000,0.625,0.700,0.818,0.875,0.300,0.636,
Emo_Nback_20160913,UTAH,TDK7YAGN,1.000,955.325,0.769,898.531,0.800,831.294,0.850,957.452,0.775,1184.885,0.650,917.631,0.812,730.833,0.900,782.895,0.950,1079.200,0.750,1186.769,0.650,997.569,0.725,1114.143,0.700,892.600,0.750,843.312,0.800,1183.000,0.650,974.449,0.863,1004.062,0.800,831.000,0.850,922.850,1.000,1161.750,0.800,867.778,0.900,632.889,0.900,1121.600,1.000,1202.000,0.700,1179.286,0.700,1053.875,0.800,724.100,1.000,1130.444,0.900,930.889,0.675,793.000,0.800,831.588,0.850,1020.364,0.550,1221.900,0.500,593.889,0.900,917.900,1.000,994.400,0.500,1169.000,0.600,1049.000,0.700,708.286,0.700,1042.000,0.600,1301.250,0.400,0.761,0.844,0.688,0.750,0.800,0.818,0.625,0.800,0.955,0.625,0.700,0.864,0.750,0.700,0.591,
Emo_Nback_20160913,UTAH,TFJ2LGCD,1.000,1019.133,0.800,999.941,0.850,1004.000,0.875,1029.781,0.800,1050.296,0.675,994.594,0.863,968.789,0.950,994.895,0.950,944.625,0.800,1080.200,0.750,1047.831,0.738,1039.400,0.750,1014.812,0.800,1114.938,0.800,1012.917,0.600,978.918,0.762,993.875,0.800,984.647,0.850,954.533,0.750,981.154,0.650,955.000,0.900,960.778,0.900,922.714,0.700,922.000,0.800,1043.857,0.700,1011.500,0.800,982.375,0.800,1075.800,0.500,1055.746,0.838,1005.333,0.900,1022.278,0.900,1096.176,0.850,1114.500,0.700,981.200,1.000,1025.600,1.000,961.667,0.900,1261.000,0.700,1035.500,0.800,1018.125,0.800,1247.500,0.800,968.000,0.700,0.913,0.625,0.719,0.750,0.600,1.000,1.000,0.500,1.000,0.875,0.600,0.864,0.250,0.600,0.864,
Emo_Nback_20160913,UTAH,U3ZHJV5Z,3.000,921.547,0.731,945.800,0.750,904.857,0.700,909.759,0.725,924.267,0.750,937.070,0.713,964.667,0.750,855.167,0.600,985.400,0.750,926.667,0.750,906.800,0.750,926.933,0.750,942.125,0.800,828.714,0.700,921.867,0.750,860.383,0.750,917.938,0.800,833.308,0.650,860.133,0.750,825.062,0.800,890.625,0.800,714.800,0.500,866.000,0.800,821.250,0.800,945.250,0.800,907.375,0.800,853.429,0.700,828.875,0.800,985.930,0.713,977.643,0.700,966.867,0.750,962.929,0.700,1037.643,0.700,1049.286,0.700,955.429,0.700,1121.857,0.700,1047.143,0.700,906.000,0.700,976.875,0.800,804.000,0.700,1028.143,0.700,1.000,0.531,0.250,0.375,0.500,1.000,0.125,0.600,0.955,0.125,0.600,1.000,0.375,0.500,1.000,
Emo_Nback_Behavioral_20161208,UTAH,UKDUJYJH,1.000,947.393,0.938,925.514,0.875,908.154,0.975,898.027,0.925,1053.103,0.975,854.447,0.950,837.389,0.900,839.250,1.000,741.000,0.900,987.100,1.000,1042.851,0.925,1018.824,0.850,980.684,0.950,1046.789,0.950,1122.579,0.950,920.948,0.963,854.667,0.900,863.421,0.950,925.150,1.000,1031.050,1.000,878.700,1.000,693.500,1.000,681.300,1.000,1110.700,1.000,824.625,0.800,1052.222,0.900,1169.000,1.000,951.400,1.000,975.288,0.912,1000.529,0.850,950.650,1.000,866.118,0.850,1076.316,0.950,785.750,0.800,985.000,1.000,815.625,0.800,863.500,1.000,1191.444,0.900,916.300,1.000,911.000,0.900,1312.778,0.900,0.957,0.969,0.812,0.625,0.900,0.955,1.000,0.900,1.000,0.625,1.000,1.000,1.000,1.000,0.955,
Emo_Nback_20160913,UTAH,V4XY140Z,3.000,1054.903,0.706,1048.806,0.775,892.607,0.700,1059.344,0.800,1263.591,0.550,1015.680,0.625,1124.200,0.750,767.167,0.600,860.417,0.600,1308.182,0.550,1086.032,0.787,978.125,0.800,986.688,0.800,1178.700,1.000,1219.000,0.550,1101.259,0.675,921.143,0.700,1097.545,0.550,1137.875,0.800,1253.308,0.650,881.857,0.700,1059.000,0.300,905.500,0.600,1186.500,0.600,960.429,0.700,1112.000,0.800,1277.300,1.000,1310.571,0.700,1012.475,0.738,1153.941,0.850,760.000,0.850,980.812,0.800,1278.444,0.450,1336.250,0.800,669.889,0.900,815.333,0.600,1454.200,0.500,991.889,0.900,861.375,0.800,1080.100,1.000,1058.750,0.400,0.804,0.688,0.469,0.500,0.800,0.864,0.500,0.800,0.727,0.750,0.900,0.773,0.125,0.500,0.727,
Emo_Nback_20160913,UTAH,VHRDAP1X,1.000,947.739,0.863,984.344,0.800,872.714,0.875,950.872,0.975,989.375,0.800,869.775,1.000,871.900,1.000,782.450,1.000,871.400,1.000,953.350,1.000,1055.276,0.725,1171.750,0.600,993.067,0.750,1034.526,0.950,1049.417,0.600,964.455,0.825,1092.000,0.750,848.059,0.850,1006.350,1.000,909.286,0.700,905.200,1.000,756.200,1.000,952.700,1.000,856.100,1.000,1465.600,0.500,979.286,0.700,1060.000,1.000,1042.250,0.400,932.417,0.900,889.353,0.850,896.000,0.900,892.474,0.950,1051.667,0.900,838.600,1.000,808.700,1.000,790.100,1.000,1050.600,1.000,961.857,0.700,1005.125,0.800,1006.222,0.900,1053.000,0.800,0.957,0.875,0.875,0.875,0.800,0.773,1.000,0.800,0.864,0.875,1.000,1.000,0.750,0.900,0.773,
Emo_Nback_20160913,UTAH,VLHZP6FR,3.000,992.976,0.769,992.100,0.750,974.226,0.775,962.871,0.775,1042.677,0.775,912.714,0.787,898.375,0.800,947.400,0.750,871.400,0.750,932.059,0.850,1077.250,0.750,1099.214,0.700,999.375,0.800,1048.625,0.800,1177.000,0.700,1023.283,0.750,906.929,0.700,1134.583,0.600,979.684,0.950,1098.067,0.750,800.125,0.800,1216.400,0.500,892.600,1.000,957.556,0.900,1049.333,0.600,1076.143,0.700,1076.444,0.900,1308.833,0.600,964.111,0.787,1066.625,0.800,872.947,0.950,936.250,0.600,990.750,0.800,996.625,0.800,812.900,1.000,829.000,0.500,903.375,0.800,1136.625,0.800,939.667,0.900,1012.857,0.700,1078.125,0.800,0.761,0.812,0.688,0.875,0.700,0.727,0.750,0.600,0.864,0.625,0.700,0.864,0.500,1.000,0.773,
Emo_Nback_20160913,UTAH,WHCJ7UWF,2.000,881.275,0.681,758.185,0.675,885.735,0.850,919.083,0.600,975.625,0.600,815.393,0.700,758.667,0.750,767.941,0.850,728.143,0.700,1103.300,0.500,950.887,0.662,757.583,0.600,1003.529,0.850,1186.400,0.500,884.429,0.700,976.328,0.762,681.071,0.700,1085.000,0.900,1095.000,0.700,1010.733,0.750,807.700,1.000,834.750,0.800,777.000,0.700,1054.143,0.700,364.500,0.400,1285.200,1.000,1413.000,0.700,972.750,0.800,760.479,0.600,841.231,0.650,661.562,0.800,672.800,0.500,917.111,0.450,660.600,0.500,708.556,0.900,679.286,0.700,1218.000,0.300,954.125,0.800,601.143,0.700,657.667,0.300,766.667,0.600,0.761,0.781,0.469,0.375,0.800,0.727,0.750,0.900,0.864,0.375,0.500,0.727,0.375,0.900,0.545,
Emo_Nback_20160913,UTAH,X362LD83,1.000,973.326,0.806,925.938,0.800,920.688,0.800,986.500,0.850,1062.129,0.775,894.435,0.775,789.714,0.700,806.125,0.800,950.056,0.900,1028.571,0.700,1046.328,0.838,1031.889,0.900,1035.250,0.800,1027.500,0.800,1089.765,0.850,1089.197,0.762,1056.875,0.800,957.923,0.650,1062.250,0.800,1255.125,0.800,880.750,0.800,886.000,0.700,1102.375,0.800,1314.000,0.700,1233.000,0.800,1041.833,0.600,1022.125,0.800,1209.333,0.900,869.382,0.850,795.000,0.800,895.211,0.950,919.167,0.900,856.267,0.750,668.333,0.600,744.000,0.900,828.200,1.000,743.143,0.700,871.000,1.000,1031.300,1.000,1032.875,0.800,955.250,0.800,0.848,0.781,0.531,0.625,0.800,0.864,0.375,0.800,0.955,0.750,1.000,0.818,0.375,0.800,0.909,
Emo_Nback_20160913,UTAH,XHKRJC1C,2.000,936.062,0.906,921.000,0.925,906.324,0.850,904.778,0.900,1006.974,0.950,850.384,0.912,753.941,0.850,906.176,0.850,867.211,0.950,868.950,1.000,1022.931,0.900,1063.000,1.000,906.471,0.850,946.765,0.850,1160.333,0.900,1047.229,0.875,1094.588,0.850,1035.375,0.800,1092.412,0.850,978.050,1.000,914.571,0.700,1144.750,0.800,1064.444,0.900,873.900,1.000,1220.600,1.000,926.000,0.800,1123.875,0.800,1082.200,1.000,832.307,0.938,773.450,1.000,791.611,0.900,736.895,0.950,1039.111,0.900,641.500,1.000,694.111,0.900,689.700,1.000,864.000,1.000,905.400,1.000,889.111,0.900,789.333,0.900,1258.000,0.800,0.978,0.812,0.812,0.875,0.800,1.000,0.500,0.800,1.000,0.875,0.800,0.955,1.000,0.900,0.955,
Emo_Nback_20160913,UTAH,Y4NY9NDV,4.000,1016.750,0.825,1006.394,0.825,1006.389,0.900,953.344,0.800,1105.258,0.775,979.414,0.875,883.467,0.750,917.368,0.950,1004.824,0.850,1094.474,0.950,1058.903,0.775,1108.833,0.900,1105.882,0.850,895.000,0.750,1122.333,0.600,1069.281,0.800,1088.786,0.700,1043.895,0.950,986.500,0.800,1171.533,0.750,934.800,0.500,861.000,1.000,970.750,0.800,1148.500,1.000,1174.333,0.900,1247.111,0.900,1002.250,0.800,1217.600,0.500,967.309,0.850,945.684,0.950,964.471,0.850,920.188,0.800,1043.125,0.800,857.800,1.000,980.000,0.900,1035.111,0.900,1034.444,0.900,1043.333,0.900,947.000,0.800,772.429,0.700,1054.286,0.700,0.935,0.844,0.594,0.500,1.000,0.864,0.750,0.900,0.955,0.625,0.700,0.909,0.500,0.800,0.864,
Emo_Nback_20160913,UTAH,YXRGTMYM,4.000,695.000,0.956,676.789,0.950,666.676,0.925,701.816,0.950,732.025,1.000,613.303,0.950,652.250,1.000,549.000,0.900,634.722,0.900,612.950,1.000,775.636,0.963,704.056,0.900,778.158,0.950,762.200,1.000,851.100,1.000,733.051,0.975,671.579,0.950,694.500,1.000,761.895,0.950,802.600,1.000,714.600,1.000,464.300,1.000,549.444,0.900,648.600,1.000,623.778,0.900,924.700,1.000,953.100,1.000,956.600,1.000,655.427,0.938,682.000,0.950,633.941,0.850,641.737,0.950,661.450,1.000,589.900,1.000,654.875,0.800,720.000,0.900,577.300,1.000,784.333,0.900,615.333,0.900,571.300,1.000,745.600,1.000,1.000,0.969,0.875,0.875,1.000,0.955,0.750,0.900,1.000,0.875,0.900,1.000,1.000,1.000,1.000,
Emo_Nback_20160913,UTAH,Z48R1346,4.000,1048.943,0.769,1089.514,0.875,979.483,0.725,958.172,0.725,1156.500,0.750,1002.873,0.787,1043.824,0.850,894.600,0.750,881.933,0.750,1174.250,0.800,1097.317,0.750,1132.667,0.900,1070.429,0.700,1039.857,0.700,1136.214,0.700,1095.582,0.688,1080.375,0.800,1034.462,0.650,821.846,0.650,1449.154,0.650,1058.571,0.700,1020.167,0.600,691.200,0.500,1553.857,0.700,1097.333,0.900,1046.714,0.700,903.500,0.800,1327.000,0.600,1011.221,0.850,1097.211,0.950,934.812,0.800,1068.938,0.800,932.706,0.850,1033.500,1.000,810.889,0.900,977.300,1.000,879.000,0.900,1168.000,0.900,1094.143,0.700,1221.667,0.600,993.125,0.800,0.935,0.469,0.812,1.000,0.500,1.000,0.750,0.200,0.955,0.750,0.400,0.864,0.750,0.300,0.955,
Emo_Nback_20160913,UTAH,Z5T7BWT5,2.000,1122.250,0.700,1004.963,0.675,1152.594,0.800,1145.033,0.750,1188.000,0.575,1063.887,0.775,914.769,0.650,1081.111,0.900,1061.056,0.900,1193.077,0.650,1194.620,0.625,1088.714,0.700,1244.500,0.700,1271.000,0.600,1181.400,0.500,1146.883,0.750,1026.571,0.700,1261.833,0.900,1110.400,0.750,1159.385,0.650,985.286,0.700,1217.300,1.000,1034.333,0.900,1307.714,0.700,1067.857,0.700,1317.500,0.800,1224.500,0.600,986.333,0.600,1093.827,0.650,981.692,0.650,1012.143,0.700,1179.667,0.750,1225.200,0.500,832.500,0.600,910.875,0.800,1087.778,0.900,1059.333,0.600,1109.571,0.700,1147.167,0.600,1317.500,0.600,1474.000,0.400,0.761,0.719,0.406,0.250,0.900,0.727,0.500,0.700,0.955,0.625,0.800,0.773,0.250,0.600,0.682,
Emo_Nback_20160913,UTAH,ZXL36BR5,2.000,746.545,0.906,758.579,0.950,669.314,0.875,695.526,0.950,869.618,0.850,682.167,0.975,706.789,0.950,579.000,1.000,623.000,1.000,828.421,0.950,821.493,0.838,810.368,0.950,789.733,0.750,776.111,0.900,921.800,0.750,825.500,0.875,785.737,0.950,777.471,0.850,730.722,0.900,1030.375,0.800,733.500,1.000,567.600,1.000,648.400,1.000,1027.111,0.900,843.778,0.900,1077.286,0.700,833.625,0.800,1034.571,0.700,672.853,0.938,731.421,0.950,567.167,0.900,663.850,1.000,726.722,0.900,677.111,0.900,590.400,1.000,597.600,1.000,649.600,1.000,780.300,1.000,538.125,0.800,730.100,1.000,823.125,0.800,0.978,1.000,0.688,0.750,1.000,1.000,0.500,0.900,1.000,0.875,0.900,1.000,0.625,0.900,0.909,
Emo_Nback_20160913,UVM,G2T6,1.000,880.214,0.819,840.412,0.850,841.353,0.850,904.938,0.800,940.968,0.775,793.708,0.900,753.737,0.950,802.944,0.900,806.000,0.900,815.588,0.850,985.780,0.738,950.200,0.750,884.562,0.800,1032.143,0.700,1093.214,0.700,925.939,0.825,956.125,0.800,797.667,0.900,1015.812,0.800,950.188,0.800,811.556,0.900,716.900,1.000,897.300,1.000,784.111,0.900,1142.000,0.700,898.625,0.800,1213.333,0.600,1163.714,0.700,833.785,0.812,737.556,0.900,890.500,0.800,794.062,0.800,931.133,0.750,701.700,1.000,910.500,0.800,691.875,0.800,851.000,0.800,782.375,0.800,870.500,0.800,896.250,0.800,1022.714,0.700,0.935,0.625,0.875,1.000,0.600,0.909,0.875,0.600,0.955,0.875,0.600,0.864,0.750,0.400,0.955,
Emo_Nback_20160913,UVM,5RX8,4.000,646.029,0.637,731.724,0.725,552.704,0.675,530.292,0.600,773.864,0.550,545.286,0.613,632.429,0.700,386.364,0.550,404.000,0.650,760.273,0.550,739.170,0.662,824.400,0.750,667.062,0.800,679.545,0.550,787.455,0.550,700.263,0.713,946.250,0.800,442.562,0.800,520.867,0.750,988.100,0.500,835.571,0.700,333.625,0.800,352.875,0.800,843.143,0.700,1032.333,0.900,551.500,0.800,712.857,0.700,1326.333,0.300,577.333,0.562,467.692,0.650,712.909,0.550,546.000,0.450,595.333,0.600,429.286,0.700,527.000,0.300,485.800,0.500,615.250,0.400,512.500,0.600,782.625,0.800,621.250,0.400,585.375,0.800,0.696,0.781,0.188,0.375,0.800,0.818,0.000,0.900,0.818,0.250,0.700,0.682,0.125,0.700,0.636,
Emo_Nback_20160913,UVM,K3ZBW,4.000,733.675,0.944,702.487,0.975,714.378,0.925,741.389,0.900,776.051,0.975,659.827,0.938,623.600,1.000,666.000,0.900,654.647,0.850,694.900,1.000,806.553,0.950,785.526,0.950,760.211,0.950,819.000,0.950,861.474,0.950,756.727,0.963,784.350,1.000,661.684,0.950,722.263,0.950,857.158,0.950,633.300,1.000,597.400,1.000,608.889,0.900,709.700,1.000,935.400,1.000,733.111,0.900,824.300,1.000,1021.000,0.900,709.689,0.925,616.316,0.950,770.000,0.900,762.765,0.850,699.000,1.000,613.900,1.000,751.750,0.800,706.125,0.800,680.100,1.000,619.000,0.900,784.600,1.000,813.111,0.900,717.900,1.000,0.935,0.938,0.875,0.875,1.000,1.000,0.875,1.000,0.909,0.750,1.000,0.909,1.000,1.000,0.955,
Emo_Nback_20160913,UVM,FHDGM,3.000,883.563,0.844,897.250,0.900,851.065,0.775,904.632,0.950,874.033,0.750,783.000,0.838,780.000,0.850,782.875,0.800,796.889,0.900,770.688,0.800,982.647,0.850,1002.158,0.950,923.800,0.750,1001.600,1.000,992.143,0.700,916.353,0.850,934.500,0.800,930.625,0.800,989.500,1.000,792.500,0.800,678.143,0.700,884.571,0.700,878.600,1.000,633.375,0.800,1133.889,0.900,966.444,0.900,1100.400,1.000,951.625,0.800,850.284,0.838,867.450,1.000,766.200,0.750,810.333,0.900,967.214,0.700,851.300,1.000,703.778,0.900,694.750,0.800,908.000,0.800,883.600,1.000,859.833,0.600,902.800,1.000,1046.167,0.600,0.848,0.844,0.750,0.750,0.900,0.955,0.750,0.700,0.818,1.000,1.000,0.909,0.500,0.900,0.773,
Emo_Nback_20160913,UVM,8KUJ2,4.000,1037.551,0.863,1085.639,0.900,953.485,0.825,1002.200,0.875,1104.618,0.850,948.676,0.925,955.765,0.850,841.222,0.900,887.842,0.950,1097.150,1.000,1140.312,0.800,1201.842,0.950,1088.200,0.750,1138.000,0.800,1115.286,0.700,1072.985,0.850,1211.250,0.800,903.611,0.900,1008.333,0.900,1198.000,0.800,1165.286,0.700,856.100,1.000,823.900,1.000,1173.900,1.000,1247.000,0.900,963.000,0.800,1238.875,0.800,1238.167,0.600,1003.129,0.875,985.150,1.000,1013.333,0.750,995.706,0.850,1021.611,0.900,809.100,1.000,822.625,0.800,958.889,0.900,1020.400,1.000,1161.200,1.000,1231.286,0.700,1037.125,0.800,1023.125,0.800,0.870,0.906,0.875,0.875,0.800,0.955,0.875,0.800,0.818,0.875,0.700,0.955,0.875,0.900,0.818,
Emo_Nback_20160913,UVM,NYKL7,4.000,872.571,0.787,779.545,0.825,887.030,0.825,874.800,0.750,956.767,0.750,810.855,0.775,605.176,0.850,813.529,0.850,767.500,0.700,1100.714,0.700,932.359,0.800,964.812,0.800,965.125,0.800,968.688,0.800,830.812,0.800,884.092,0.812,787.750,0.800,845.421,0.950,886.267,0.750,1033.667,0.750,677.286,0.700,737.500,1.000,765.571,0.700,1218.286,0.700,873.667,0.900,965.333,0.900,991.875,0.800,872.125,0.800,860.295,0.762,771.824,0.850,943.500,0.700,863.333,0.750,879.867,0.750,554.700,1.000,922.143,0.700,769.429,0.700,983.143,0.700,1082.000,0.700,964.857,0.700,945.500,0.800,789.500,0.800,0.913,0.719,0.562,0.750,0.900,0.818,0.500,0.800,0.955,0.500,0.800,0.818,0.500,0.700,0.864,
Emo_Nback_20160913,UVM,e3j4t,2.000,934.261,0.838,826.194,0.775,908.943,0.875,960.500,0.850,1032.618,0.850,808.342,0.912,752.800,0.750,769.632,0.950,819.737,0.950,875.950,1.000,1084.951,0.762,895.000,0.800,1074.375,0.800,1138.800,0.750,1256.429,0.700,1012.294,0.850,854.000,0.850,951.412,0.850,1215.353,0.850,1028.412,0.850,764.222,0.900,783.400,1.000,968.400,1.000,925.700,1.000,955.000,0.800,1191.429,0.700,1568.143,0.700,1175.143,0.700,853.864,0.825,792.429,0.700,868.833,0.900,705.647,0.850,1036.824,0.850,735.667,0.600,754.333,0.900,654.556,0.900,826.200,1.000,835.000,0.800,983.333,0.900,763.125,0.800,1337.714,0.700,0.913,0.906,0.719,0.500,0.800,0.864,0.875,0.800,0.909,0.875,0.900,0.818,0.625,0.900,0.909,
Emo_Nback_20160913,UVM,G68A,4.000,976.754,0.887,1039.086,0.875,981.944,0.900,885.471,0.850,996.622,0.925,897.186,0.875,887.222,0.900,902.778,0.900,808.875,0.800,980.056,0.900,1054.111,0.900,1199.882,0.850,1061.111,0.900,953.556,0.900,1012.316,0.950,945.554,0.925,1054.684,0.950,943.895,0.950,876.688,0.800,898.550,1.000,928.600,1.000,814.800,1.000,760.714,0.700,846.500,1.000,1194.778,0.900,1087.333,0.900,966.889,0.900,950.600,1.000,1010.706,0.850,1020.562,0.800,1024.471,0.850,893.278,0.900,1112.000,0.850,835.500,0.800,1012.750,0.800,846.333,0.900,1147.000,0.800,1205.625,0.800,1034.889,0.900,940.222,0.900,1080.889,0.900,0.978,0.875,0.719,0.625,0.800,1.000,0.875,0.900,0.909,0.500,0.800,1.000,0.875,0.900,0.955,
Emo_Nback_20160913,UVM,YDNYD,2.000,803.218,0.919,753.943,0.875,770.821,0.975,792.800,0.875,891.447,0.950,713.382,0.950,687.450,1.000,728.684,0.950,679.526,0.950,761.778,0.900,899.380,0.887,842.600,0.750,810.850,1.000,927.312,0.800,1008.150,1.000,855.316,0.950,811.389,0.900,872.150,1.000,833.833,0.900,897.350,1.000,721.100,1.000,796.300,1.000,723.800,1.000,801.000,1.000,924.250,0.800,948.000,1.000,971.375,0.800,993.700,1.000,747.451,0.887,693.118,0.850,664.158,0.950,749.353,0.850,884.889,0.900,653.800,1.000,653.556,0.900,630.333,0.900,712.750,0.800,749.286,0.700,673.700,1.000,883.250,0.800,1022.600,1.000,0.957,1.000,0.875,0.875,0.900,0.864,1.000,1.000,0.955,0.625,0.800,1.000,1.000,0.900,0.955,
Emo_Nback_20160913,UVM,THCGU,4.000,804.397,0.881,755.128,0.975,724.000,0.725,795.263,0.950,935.829,0.875,783.757,0.875,728.579,0.950,608.357,0.700,776.833,0.900,974.737,0.950,824.746,0.887,780.350,1.000,831.933,0.750,811.850,1.000,889.625,0.800,824.493,0.887,808.368,0.950,724.500,0.800,762.050,1.000,1021.688,0.800,772.333,0.900,577.625,0.800,742.400,1.000,1059.778,0.900,840.800,1.000,871.375,0.800,781.700,1.000,972.714,0.700,784.014,0.875,704.550,1.000,723.385,0.650,832.167,0.900,863.526,0.950,689.200,1.000,649.333,0.600,819.875,0.800,898.200,1.000,719.900,1.000,786.857,0.700,842.000,1.000,825.000,0.900,1.000,0.938,0.781,1.000,1.000,0.955,0.375,0.800,0.818,0.875,0.900,1.000,0.875,0.800,0.909,
